"# Per-item WritingBench response lengths, re-tokenized with each model's own tokenizer (rescued responses predate native gen_toks capture). subset: A = base 50 queries, B/C = the _sB/_sC subset files (offsets 50/100). index = WritingBench query index, the join key to scores/*.jsonl. Producer: analysis/writingbench/wb_lengths.py"
record,arm,subset,index,gen_toks
gemma4_base,free,A,63,1143
gemma4_base,free,A,64,1053
gemma4_base,free,A,65,1802
gemma4_base,free,B,66,1432
gemma4_base,free,B,69,1436
gemma4_base,free,B,70,1182
gemma4_base,free,B,71,2751
gemma4_base,free,B,72,1190
gemma4_base,free,B,77,1396
gemma4_base,free,B,81,1187
gemma4_base,free,B,82,1591
gemma4_base,free,B,88,1599
gemma4_base,free,B,89,1149
gemma4_base,free,B,91,1966
gemma4_base,free,B,92,1262
gemma4_base,free,B,94,1176
gemma4_base,free,B,95,2341
gemma4_base,free,B,99,1496
gemma4_base,free,B,102,1320
gemma4_base,free,B,103,2013
gemma4_base,free,B,104,1934
gemma4_base,free,B,106,1155
gemma4_base,free,B,108,2766
gemma4_base,free,B,111,1092
gemma4_base,free,B,113,2187
gemma4_base,free,B,114,1383
gemma4_base,free,B,119,1049
gemma4_base,free,B,120,1020
gemma4_base,free,B,123,1175
gemma4_base,free,B,125,1983
gemma4_base,free,B,127,1395
gemma4_base,free,B,128,1388
gemma4_base,free,B,130,1070
gemma4_base,free,B,132,2985
gemma4_base,free,B,134,1140
gemma4_base,free,B,135,1324
gemma4_base,free,B,136,1030
gemma4_base,free,B,138,1330
gemma4_base,free,B,139,2275
gemma4_base,free,B,140,1002
gemma4_base,free,B,141,908
gemma4_base,free,B,142,1427
gemma4_base,free,B,144,1240
gemma4_base,free,B,145,1114
gemma4_base,free,B,146,970
gemma4_base,free,B,147,1340
gemma4_base,free,B,148,1268
gemma4_base,free,B,151,1862
gemma4_base,free,B,154,1069
gemma4_base,free,B,156,1357
gemma4_base,free,B,157,1179
gemma4_base,free,B,159,1293
gemma4_base,free,B,160,1337
gemma4_base,free,C,162,1501
gemma4_base,free,C,163,986
gemma4_base,free,C,164,1178
gemma4_base,free,C,165,2253
gemma4_base,free,C,166,1235
gemma4_base,free,C,167,2261
gemma4_base,free,C,168,925
gemma4_base,free,C,170,1001
gemma4_base,free,C,172,1639
gemma4_base,free,C,173,1237
gemma4_base,free,C,174,1827
gemma4_base,free,C,176,1827
gemma4_base,free,C,178,1003
gemma4_base,free,C,179,2416
gemma4_base,free,C,180,1255
gemma4_base,free,C,182,1719
gemma4_base,free,C,184,1504
gemma4_base,free,C,186,1094
gemma4_base,free,C,187,1443
gemma4_base,free,C,188,1219
gemma4_base,free,C,189,883
gemma4_base,free,C,192,2081
gemma4_base,free,C,194,844
gemma4_base,free,C,195,1345
gemma4_base,free,C,198,1837
gemma4_base,free,C,199,1643
gemma4_base,free,C,201,429
gemma4_base,free,C,202,162
gemma4_base,free,C,203,794
gemma4_base,free,C,204,1114
gemma4_base,free,C,205,2075
gemma4_base,free,C,206,1413
gemma4_base,free,C,208,1891
gemma4_base,free,C,209,1053
gemma4_base,free,C,211,831
gemma4_base,free,C,212,1212
gemma4_base,free,C,213,1476
gemma4_base,free,C,219,1383
gemma4_base,free,C,220,1284
gemma4_base,free,C,223,1961
gemma4_base,free,C,224,1896
gemma4_base,free,C,227,2198
gemma4_base,free,C,229,1175
gemma4_base,free,C,231,1709
gemma4_base,free,C,232,1229
gemma4_base,free,C,233,1442
gemma4_base,free,C,236,1701
gemma4_base,free,C,240,1052
gemma4_base,free,C,242,1531
gemma4_base,free,C,243,970
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,2,1306
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,3,1420
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,4,1287
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,5,1242
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,6,1315
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,7,523
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,8,354
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,10,749
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,11,885
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,12,1264
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,13,1025
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,14,1118
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,15,1178
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,16,2479
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,17,978
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,18,1043
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,19,2329
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,20,939
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,22,1325
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,23,1740
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,24,2449
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,26,1097
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,27,2030
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,29,1406
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,30,1019
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,31,1799
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,33,1447
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,34,857
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,36,2237
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,38,2111
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,39,1447
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,40,1488
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,41,1846
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,43,1869
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,46,1601
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,47,1614
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,48,1616
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,49,1570
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,51,1443
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,54,1844
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,55,1291
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,56,1102
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,57,1113
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,58,2780
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,60,1607
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,61,921
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,62,2176
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,63,1141
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,64,1034
gemma4_ce_online_scratch_e16_klT2_rho0,R16,A,65,1748
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,66,1430
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,69,1533
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,70,1294
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,71,2630
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,72,1184
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,77,1542
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,81,1405
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,82,1637
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,88,1618
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,89,3109
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,91,1744
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,92,1352
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,94,1151
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,95,2341
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,99,1603
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,102,1355
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,103,2039
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,104,2700
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,106,1141
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,108,3126
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,111,959
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,113,2345
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,114,1431
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,119,979
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,120,1190
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,123,1114
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,125,1711
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,127,1478
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,128,1473
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,130,1099
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,132,3094
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,134,1331
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,135,1321
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,136,1097
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,138,1440
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,139,2198
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,140,1033
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,141,906
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,142,1312
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,144,1316
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,145,1172
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,146,1047
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,147,1240
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,148,1309
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,151,1940
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,154,1070
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,156,1275
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,157,1233
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,159,1611
gemma4_ce_online_scratch_e16_klT2_rho0,R16,B,160,1514
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,162,1344
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,163,959
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,164,1383
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,165,2239
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,166,1364
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,167,1963
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,168,1134
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,170,1024
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,172,1639
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,173,1304
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,174,1911
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,176,2038
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,178,1034
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,179,2094
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,180,1194
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,182,1553
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,184,2169
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,186,1186
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,187,1353
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,188,1174
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,189,1053
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,192,2018
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,194,938
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,195,1347
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,198,1870
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,199,1588
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,201,459
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,202,121
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,203,695
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,204,1139
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,205,1934
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,206,1286
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,208,1889
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,209,1074
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,211,735
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,212,1143
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,213,1360
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,219,1902
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,220,1167
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,223,2059
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,224,1563
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,227,2359
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,229,1089
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,231,1839
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,232,1240
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,233,1580
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,236,1661
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,240,1153
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,242,1593
gemma4_ce_online_scratch_e16_klT2_rho0,R16,C,243,1112
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,2,1485
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,3,1386
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,4,1317
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,5,1101
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,6,1296
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,7,476
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,8,437
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,10,768
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,11,866
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,12,1229
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,13,1088
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,14,1196
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,15,953
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,16,2056
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,17,963
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,18,1097
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,19,2166
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,20,581
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,22,1482
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,23,1817
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,24,1925
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,26,1139
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,27,2251
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,29,1525
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,30,844
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,31,1678
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,33,1475
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,34,853
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,36,2346
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,38,1758
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,39,1356
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,40,3036
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,41,1627
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,43,2623
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,46,1552
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,47,1564
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,48,1296
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,49,1543
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,51,1361
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,54,1776
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,55,1386
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,56,1133
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,57,1260
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,58,2950
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,60,1672
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,61,898
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,62,2150
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,63,1140
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,64,1079
gemma4_ce_online_scratch_e16_klT2_rho0,R8,A,65,1784
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,66,1382
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,69,1541
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,70,1151
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,71,2956
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,72,1147
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,77,1686
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,81,1467
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,82,1765
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,88,1677
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,89,2141
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,91,2384
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,92,1220
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,94,1160
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,95,2341
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,99,1726
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,102,1312
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,103,1914
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,104,2838
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,106,1146
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,108,3466
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,111,1016
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,113,2189
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,114,1350
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,119,1034
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,120,1201
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,123,1086
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,125,1998
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,127,1441
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,128,1512
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,130,1157
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,132,2932
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,134,1215
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,135,1286
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,136,939
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,138,1159
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,139,1943
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,140,926
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,141,954
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,142,1290
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,144,1239
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,145,1179
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,146,987
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,147,1291
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,148,1252
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,151,2080
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,154,1138
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,156,1309
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,157,1286
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,159,1395
gemma4_ce_online_scratch_e16_klT2_rho0,R8,B,160,1543
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,162,1418
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,163,951
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,164,1401
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,165,2233
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,166,1309
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,167,1939
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,168,876
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,170,975
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,172,1566
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,173,1260
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,174,1763
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,176,1737
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,178,1069
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,179,2366
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,180,1213
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,182,1695
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,184,1821
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,186,1069
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,187,1322
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,188,1278
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,189,1037
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,192,1965
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,194,816
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,195,1306
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,198,1790
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,199,1543
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,201,358
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,202,59
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,203,745
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,204,994
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,205,2056
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,206,1271
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,208,1758
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,209,1088
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,211,804
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,212,1276
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,213,1372
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,219,1619
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,220,1137
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,223,1761
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,224,1440
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,227,2132
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,229,1067
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,231,1985
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,232,1236
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,233,1663
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,236,1729
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,240,1053
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,242,1625
gemma4_ce_online_scratch_e16_klT2_rho0,R8,C,243,1202
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,2,1500
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,3,1480
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,4,1321
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,5,1155
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,6,1202
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,7,532
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,8,351
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,10,765
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,11,939
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,12,1259
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,13,1249
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,14,1214
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,15,1067
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,16,2396
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,17,993
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,18,1000
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,19,2374
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,20,941
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,22,1468
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,23,2022
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,24,1895
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,26,1014
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,27,1777
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,29,1463
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,30,1018
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,31,1684
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,33,1463
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,34,840
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,36,2624
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,38,2208
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,39,1404
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,40,1854
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,41,1746
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,43,2717
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,46,1275
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,47,1689
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,48,1442
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,49,1540
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,51,1380
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,54,1772
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,55,1280
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,56,1067
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,57,1344
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,58,3248
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,60,1798
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,61,970
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,62,1994
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,63,1158
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,64,1150
gemma4_ce_online_scratch_e16_klT2_rho0,free,A,65,1738
gemma4_ce_online_scratch_e16_klT2_rho0,free,B,66,1452
