"# Per-item generation lengths re-tokenized from the committed mmlu_dual dumps (think-off MMLU, 228 items = 4/subject x 57). gen_toks: model-own-tokenizer count of the dumped text (post-strip = full generation for think-off). ordering_ok: 1 iff this record's arms share an identical 228-long gold sequence, the precondition for pairing rows across arms by idx. correct_*: pred==gold under the relaxed / strict extractor. Producer: analysis/residency/mmlu_dual_lengths.py"
record,model_family,arm,idx,gold,correct_relaxed,correct_strict,gen_toks,ordering_ok
gemma4_ce_d12_dual,gemma4,R8,170,B,1,1,329,1
gemma4_ce_d12_dual,gemma4,R8,171,D,1,1,305,1
gemma4_ce_d12_dual,gemma4,R8,172,A,1,1,231,1
gemma4_ce_d12_dual,gemma4,R8,173,A,1,1,283,1
gemma4_ce_d12_dual,gemma4,R8,174,D,1,0,265,1
gemma4_ce_d12_dual,gemma4,R8,175,A,1,0,160,1
gemma4_ce_d12_dual,gemma4,R8,176,D,1,0,449,1
gemma4_ce_d12_dual,gemma4,R8,177,A,1,1,360,1
gemma4_ce_d12_dual,gemma4,R8,178,C,1,0,581,1
gemma4_ce_d12_dual,gemma4,R8,179,A,1,0,1135,1
gemma4_ce_d12_dual,gemma4,R8,180,C,1,0,417,1
gemma4_ce_d12_dual,gemma4,R8,181,A,1,0,521,1
gemma4_ce_d12_dual,gemma4,R8,182,D,1,0,524,1
gemma4_ce_d12_dual,gemma4,R8,183,B,1,0,922,1
gemma4_ce_d12_dual,gemma4,R8,184,D,1,1,469,1
gemma4_ce_d12_dual,gemma4,R8,185,A,1,0,347,1
gemma4_ce_d12_dual,gemma4,R8,186,D,1,0,496,1
gemma4_ce_d12_dual,gemma4,R8,187,B,1,0,807,1
gemma4_ce_d12_dual,gemma4,R8,188,A,1,0,283,1
gemma4_ce_d12_dual,gemma4,R8,189,B,1,0,333,1
gemma4_ce_d12_dual,gemma4,R8,190,D,1,0,455,1
gemma4_ce_d12_dual,gemma4,R8,191,C,1,0,581,1
gemma4_ce_d12_dual,gemma4,R8,192,B,1,1,383,1
gemma4_ce_d12_dual,gemma4,R8,193,A,0,0,144,1
gemma4_ce_d12_dual,gemma4,R8,194,C,0,0,488,1
gemma4_ce_d12_dual,gemma4,R8,195,A,1,1,345,1
gemma4_ce_d12_dual,gemma4,R8,196,D,0,0,400,1
gemma4_ce_d12_dual,gemma4,R8,197,A,1,0,401,1
gemma4_ce_d12_dual,gemma4,R8,198,C,1,0,483,1
gemma4_ce_d12_dual,gemma4,R8,199,C,1,0,483,1
gemma4_ce_d12_dual,gemma4,R8,200,A,1,1,333,1
gemma4_ce_d12_dual,gemma4,R8,201,C,1,0,347,1
gemma4_ce_d12_dual,gemma4,R8,202,C,1,1,305,1
gemma4_ce_d12_dual,gemma4,R8,203,D,1,0,229,1
gemma4_ce_d12_dual,gemma4,R8,204,A,1,0,359,1
gemma4_ce_d12_dual,gemma4,R8,205,C,1,0,357,1
gemma4_ce_d12_dual,gemma4,R8,206,A,1,0,416,1
gemma4_ce_d12_dual,gemma4,R8,207,C,1,0,286,1
gemma4_ce_d12_dual,gemma4,R8,208,D,1,1,160,1
gemma4_ce_d12_dual,gemma4,R8,209,A,0,0,155,1
gemma4_ce_d12_dual,gemma4,R8,210,D,1,1,110,1
gemma4_ce_d12_dual,gemma4,R8,211,B,0,0,104,1
gemma4_ce_d12_dual,gemma4,R8,212,C,1,0,283,1
gemma4_ce_d12_dual,gemma4,R8,213,D,1,1,124,1
gemma4_ce_d12_dual,gemma4,R8,214,D,1,1,178,1
gemma4_ce_d12_dual,gemma4,R8,215,D,1,1,196,1
gemma4_ce_d12_dual,gemma4,R8,216,D,0,0,308,1
gemma4_ce_d12_dual,gemma4,R8,217,A,1,0,220,1
gemma4_ce_d12_dual,gemma4,R8,218,A,0,0,328,1
gemma4_ce_d12_dual,gemma4,R8,219,A,1,0,315,1
gemma4_ce_d12_dual,gemma4,R8,220,C,1,0,661,1
gemma4_ce_d12_dual,gemma4,R8,221,B,0,0,866,1
gemma4_ce_d12_dual,gemma4,R8,222,D,1,1,546,1
gemma4_ce_d12_dual,gemma4,R8,223,C,1,0,505,1
gemma4_ce_d12_dual,gemma4,R8,224,D,1,1,104,1
gemma4_ce_d12_dual,gemma4,R8,225,B,1,1,305,1
gemma4_ce_d12_dual,gemma4,R8,226,D,1,1,268,1
gemma4_ce_d12_dual,gemma4,R8,227,A,1,1,90,1
gemma4_ce_d12_dual,gemma4,free,0,B,1,1,556,1
gemma4_ce_d12_dual,gemma4,free,1,C,1,1,673,1
gemma4_ce_d12_dual,gemma4,free,2,D,1,0,852,1
gemma4_ce_d12_dual,gemma4,free,3,B,1,1,756,1
gemma4_ce_d12_dual,gemma4,free,4,A,1,1,641,1
gemma4_ce_d12_dual,gemma4,free,5,B,1,1,414,1
gemma4_ce_d12_dual,gemma4,free,6,A,1,1,300,1
gemma4_ce_d12_dual,gemma4,free,7,C,1,1,828,1
gemma4_ce_d12_dual,gemma4,free,8,A,1,0,363,1
gemma4_ce_d12_dual,gemma4,free,9,D,1,1,240,1
gemma4_ce_d12_dual,gemma4,free,10,C,1,1,240,1
gemma4_ce_d12_dual,gemma4,free,11,C,1,1,354,1
gemma4_ce_d12_dual,gemma4,free,12,C,1,0,449,1
gemma4_ce_d12_dual,gemma4,free,13,C,1,0,331,1
gemma4_ce_d12_dual,gemma4,free,14,A,1,1,286,1
gemma4_ce_d12_dual,gemma4,free,15,B,1,0,376,1
gemma4_ce_d12_dual,gemma4,free,16,D,1,1,269,1
gemma4_ce_d12_dual,gemma4,free,17,C,1,0,351,1
gemma4_ce_d12_dual,gemma4,free,18,D,1,0,297,1
gemma4_ce_d12_dual,gemma4,free,19,B,1,0,1243,1
gemma4_ce_d12_dual,gemma4,free,20,A,1,1,396,1
gemma4_ce_d12_dual,gemma4,free,21,C,1,0,705,1
gemma4_ce_d12_dual,gemma4,free,22,B,1,0,838,1
gemma4_ce_d12_dual,gemma4,free,23,A,1,1,370,1
gemma4_ce_d12_dual,gemma4,free,24,B,1,0,449,1
gemma4_ce_d12_dual,gemma4,free,25,D,1,0,606,1
gemma4_ce_d12_dual,gemma4,free,26,D,1,0,843,1
gemma4_ce_d12_dual,gemma4,free,27,A,1,1,489,1
gemma4_ce_d12_dual,gemma4,free,28,B,1,1,308,1
gemma4_ce_d12_dual,gemma4,free,29,C,1,0,621,1
gemma4_ce_d12_dual,gemma4,free,30,C,1,0,357,1
gemma4_ce_d12_dual,gemma4,free,31,A,1,0,337,1
gemma4_ce_d12_dual,gemma4,free,32,C,1,0,446,1
gemma4_ce_d12_dual,gemma4,free,33,A,1,0,293,1
gemma4_ce_d12_dual,gemma4,free,34,C,1,0,498,1
gemma4_ce_d12_dual,gemma4,free,35,A,1,0,225,1
gemma4_ce_d12_dual,gemma4,free,36,A,1,1,156,1
gemma4_ce_d12_dual,gemma4,free,37,B,1,0,133,1
gemma4_ce_d12_dual,gemma4,free,38,B,1,1,347,1
gemma4_ce_d12_dual,gemma4,free,39,B,0,0,290,1
gemma4_ce_d12_dual,gemma4,free,40,D,1,0,272,1
gemma4_ce_d12_dual,gemma4,free,41,D,1,1,127,1
gemma4_ce_d12_dual,gemma4,free,42,A,1,1,302,1
gemma4_ce_d12_dual,gemma4,free,43,A,1,0,787,1
gemma4_ce_d12_dual,gemma4,free,44,C,1,0,209,1
gemma4_ce_d12_dual,gemma4,free,45,C,1,0,248,1
gemma4_ce_d12_dual,gemma4,free,46,D,1,1,219,1
gemma4_ce_d12_dual,gemma4,free,47,B,1,0,354,1
gemma4_ce_d12_dual,gemma4,free,48,A,1,1,280,1
gemma4_ce_d12_dual,gemma4,free,49,A,1,1,379,1
gemma4_ce_d12_dual,gemma4,free,50,C,1,0,343,1
gemma4_ce_d12_dual,gemma4,free,51,A,1,1,187,1
gemma4_ce_d12_dual,gemma4,free,52,A,1,1,308,1
gemma4_ce_d12_dual,gemma4,free,53,A,0,0,506,1
gemma4_ce_d12_dual,gemma4,free,54,C,1,1,419,1
gemma4_ce_d12_dual,gemma4,free,55,A,1,1,531,1
gemma4_ce_d12_dual,gemma4,free,56,C,1,1,267,1
gemma4_ce_d12_dual,gemma4,free,57,A,1,0,293,1
gemma4_ce_d12_dual,gemma4,free,58,A,1,1,297,1
gemma4_ce_d12_dual,gemma4,free,59,C,1,1,398,1
gemma4_ce_d12_dual,gemma4,free,60,D,1,1,255,1
gemma4_ce_d12_dual,gemma4,free,61,C,1,1,261,1
gemma4_ce_d12_dual,gemma4,free,62,A,1,1,546,1
gemma4_ce_d12_dual,gemma4,free,63,B,1,1,354,1
gemma4_ce_d12_dual,gemma4,free,64,B,1,1,151,1
gemma4_ce_d12_dual,gemma4,free,65,A,1,1,339,1
gemma4_ce_d12_dual,gemma4,free,66,D,1,1,371,1
gemma4_ce_d12_dual,gemma4,free,67,C,1,1,317,1
gemma4_ce_d12_dual,gemma4,free,68,B,1,1,682,1
gemma4_ce_d12_dual,gemma4,free,69,C,1,0,1145,1
gemma4_ce_d12_dual,gemma4,free,70,D,1,0,378,1
gemma4_ce_d12_dual,gemma4,free,71,D,1,1,419,1
gemma4_ce_d12_dual,gemma4,free,72,D,0,0,387,1
gemma4_ce_d12_dual,gemma4,free,73,C,1,0,283,1
gemma4_ce_d12_dual,gemma4,free,74,B,1,0,261,1
gemma4_ce_d12_dual,gemma4,free,75,D,1,0,229,1
gemma4_ce_d12_dual,gemma4,free,76,C,0,0,932,1
gemma4_ce_d12_dual,gemma4,free,77,B,1,0,436,1
gemma4_ce_d12_dual,gemma4,free,78,D,1,0,208,1
gemma4_ce_d12_dual,gemma4,free,79,D,1,0,315,1
gemma4_ce_d12_dual,gemma4,free,80,A,1,1,305,1
gemma4_ce_d12_dual,gemma4,free,81,D,1,1,268,1
gemma4_ce_d12_dual,gemma4,free,82,A,1,0,260,1
gemma4_ce_d12_dual,gemma4,free,83,B,1,0,268,1
gemma4_ce_d12_dual,gemma4,free,84,B,1,1,423,1
gemma4_ce_d12_dual,gemma4,free,85,D,1,0,347,1
gemma4_ce_d12_dual,gemma4,free,86,D,1,0,270,1
gemma4_ce_d12_dual,gemma4,free,87,D,1,1,344,1
gemma4_ce_d12_dual,gemma4,free,88,C,1,1,92,1
gemma4_ce_d12_dual,gemma4,free,89,B,0,0,172,1
gemma4_ce_d12_dual,gemma4,free,90,C,1,1,91,1
gemma4_ce_d12_dual,gemma4,free,91,A,1,1,138,1
gemma4_ce_d12_dual,gemma4,free,92,A,1,1,155,1
gemma4_ce_d12_dual,gemma4,free,93,B,1,1,296,1
gemma4_ce_d12_dual,gemma4,free,94,A,0,0,293,1
gemma4_ce_d12_dual,gemma4,free,95,A,1,1,235,1
gemma4_ce_d12_dual,gemma4,free,96,B,1,1,219,1
gemma4_ce_d12_dual,gemma4,free,97,D,1,0,248,1
gemma4_ce_d12_dual,gemma4,free,98,C,1,1,194,1
gemma4_ce_d12_dual,gemma4,free,99,D,1,0,145,1
gemma4_ce_d12_dual,gemma4,free,100,B,1,0,291,1
gemma4_ce_d12_dual,gemma4,free,101,A,1,0,527,1
gemma4_ce_d12_dual,gemma4,free,102,C,0,0,348,1
gemma4_ce_d12_dual,gemma4,free,103,B,0,0,322,1
gemma4_ce_d12_dual,gemma4,free,104,B,1,1,147,1
gemma4_ce_d12_dual,gemma4,free,105,A,1,0,314,1
gemma4_ce_d12_dual,gemma4,free,106,A,1,0,305,1
gemma4_ce_d12_dual,gemma4,free,107,C,1,1,113,1
gemma4_ce_d12_dual,gemma4,free,108,C,1,0,190,1
gemma4_ce_d12_dual,gemma4,free,109,B,1,1,351,1
gemma4_ce_d12_dual,gemma4,free,110,D,1,1,151,1
gemma4_ce_d12_dual,gemma4,free,111,C,1,1,154,1
gemma4_ce_d12_dual,gemma4,free,112,C,1,0,178,1
gemma4_ce_d12_dual,gemma4,free,113,B,1,0,374,1
gemma4_ce_d12_dual,gemma4,free,114,A,1,0,539,1
gemma4_ce_d12_dual,gemma4,free,115,A,1,0,276,1
gemma4_ce_d12_dual,gemma4,free,116,A,1,1,236,1
gemma4_ce_d12_dual,gemma4,free,117,B,1,0,156,1
gemma4_ce_d12_dual,gemma4,free,118,B,1,1,309,1
gemma4_ce_d12_dual,gemma4,free,119,D,1,0,505,1
gemma4_ce_d12_dual,gemma4,free,120,C,1,0,524,1
gemma4_ce_d12_dual,gemma4,free,121,C,1,0,383,1
gemma4_ce_d12_dual,gemma4,free,122,B,1,0,319,1
gemma4_ce_d12_dual,gemma4,free,123,C,1,0,470,1
gemma4_ce_d12_dual,gemma4,free,124,A,0,0,290,1
gemma4_ce_d12_dual,gemma4,free,125,D,1,0,221,1
gemma4_ce_d12_dual,gemma4,free,126,B,0,0,147,1
gemma4_ce_d12_dual,gemma4,free,127,B,1,0,226,1
gemma4_ce_d12_dual,gemma4,free,128,A,1,1,453,1
gemma4_ce_d12_dual,gemma4,free,129,C,1,0,534,1
gemma4_ce_d12_dual,gemma4,free,130,A,1,0,481,1
gemma4_ce_d12_dual,gemma4,free,131,D,1,1,476,1
gemma4_ce_d12_dual,gemma4,free,132,B,1,1,345,1
gemma4_ce_d12_dual,gemma4,free,133,D,1,0,292,1
gemma4_ce_d12_dual,gemma4,free,134,C,1,1,228,1
gemma4_ce_d12_dual,gemma4,free,135,A,0,0,258,1
gemma4_ce_d12_dual,gemma4,free,136,D,1,1,392,1
gemma4_ce_d12_dual,gemma4,free,137,B,1,1,274,1
gemma4_ce_d12_dual,gemma4,free,138,B,1,1,110,1
gemma4_ce_d12_dual,gemma4,free,139,A,1,0,328,1
gemma4_ce_d12_dual,gemma4,free,140,B,1,1,316,1
gemma4_ce_d12_dual,gemma4,free,141,D,1,0,339,1
gemma4_ce_d12_dual,gemma4,free,142,D,1,1,264,1
gemma4_ce_d12_dual,gemma4,free,143,C,1,1,349,1
gemma4_ce_d12_dual,gemma4,free,144,A,1,0,385,1
gemma4_ce_d12_dual,gemma4,free,145,C,1,0,524,1
gemma4_ce_d12_dual,gemma4,free,146,B,1,1,179,1
gemma4_ce_d12_dual,gemma4,free,147,D,1,0,315,1
gemma4_ce_d12_dual,gemma4,free,148,A,1,1,309,1
gemma4_ce_d12_dual,gemma4,free,149,B,1,0,292,1
gemma4_ce_d12_dual,gemma4,free,150,D,1,0,328,1
gemma4_ce_d12_dual,gemma4,free,151,A,1,0,257,1
gemma4_ce_d12_dual,gemma4,free,152,B,1,0,251,1
gemma4_ce_d12_dual,gemma4,free,153,D,1,0,280,1
gemma4_ce_d12_dual,gemma4,free,154,A,1,0,451,1
gemma4_ce_d12_dual,gemma4,free,155,A,1,0,292,1
gemma4_ce_d12_dual,gemma4,free,156,D,1,0,263,1
gemma4_ce_d12_dual,gemma4,free,157,C,1,0,301,1
gemma4_ce_d12_dual,gemma4,free,158,B,1,0,549,1
gemma4_ce_d12_dual,gemma4,free,159,B,1,0,316,1
gemma4_ce_d12_dual,gemma4,free,160,B,1,0,211,1
gemma4_ce_d12_dual,gemma4,free,161,B,1,1,415,1
gemma4_ce_d12_dual,gemma4,free,162,B,1,0,211,1
gemma4_ce_d12_dual,gemma4,free,163,B,1,1,148,1
gemma4_ce_d12_dual,gemma4,free,164,C,1,1,340,1
gemma4_ce_d12_dual,gemma4,free,165,B,1,0,313,1
gemma4_ce_d12_dual,gemma4,free,166,A,1,0,329,1
gemma4_ce_d12_dual,gemma4,free,167,D,1,0,257,1
gemma4_ce_d12_dual,gemma4,free,168,C,1,0,313,1
gemma4_ce_d12_dual,gemma4,free,169,A,1,1,273,1
gemma4_ce_d12_dual,gemma4,free,170,B,1,1,347,1
gemma4_ce_d12_dual,gemma4,free,171,D,1,0,262,1
gemma4_ce_d12_dual,gemma4,free,172,A,1,0,252,1
gemma4_ce_d12_dual,gemma4,free,173,A,1,0,293,1
gemma4_ce_d12_dual,gemma4,free,174,D,1,0,240,1
gemma4_ce_d12_dual,gemma4,free,175,A,1,1,190,1
gemma4_ce_d12_dual,gemma4,free,176,D,0,0,564,1
gemma4_ce_d12_dual,gemma4,free,177,A,1,0,355,1
gemma4_ce_d12_dual,gemma4,free,178,C,1,0,619,1
gemma4_ce_d12_dual,gemma4,free,179,A,0,0,571,1
gemma4_ce_d12_dual,gemma4,free,180,C,1,0,417,1
gemma4_ce_d12_dual,gemma4,free,181,A,1,0,585,1
gemma4_ce_d12_dual,gemma4,free,182,D,1,0,535,1
gemma4_ce_d12_dual,gemma4,free,183,B,1,0,496,1
gemma4_ce_d12_dual,gemma4,free,184,D,1,0,409,1
gemma4_ce_d12_dual,gemma4,free,185,A,1,0,318,1
gemma4_ce_d12_dual,gemma4,free,186,D,1,1,553,1
gemma4_ce_d12_dual,gemma4,free,187,B,1,0,795,1
gemma4_ce_d12_dual,gemma4,free,188,A,1,0,370,1
gemma4_ce_d12_dual,gemma4,free,189,B,1,0,322,1
gemma4_ce_d12_dual,gemma4,free,190,D,1,0,368,1
gemma4_ce_d12_dual,gemma4,free,191,C,1,0,389,1
gemma4_ce_d12_dual,gemma4,free,192,B,1,0,361,1
gemma4_ce_d12_dual,gemma4,free,193,A,1,0,591,1
gemma4_ce_d12_dual,gemma4,free,194,C,1,0,380,1
gemma4_ce_d12_dual,gemma4,free,195,A,1,0,354,1
gemma4_ce_d12_dual,gemma4,free,196,D,0,0,376,1
gemma4_ce_d12_dual,gemma4,free,197,A,1,1,358,1
gemma4_ce_d12_dual,gemma4,free,198,C,1,0,454,1
gemma4_ce_d12_dual,gemma4,free,199,C,0,0,530,1
gemma4_ce_d12_dual,gemma4,free,200,A,1,0,362,1
gemma4_ce_d12_dual,gemma4,free,201,C,1,1,308,1
gemma4_ce_d12_dual,gemma4,free,202,C,1,0,291,1
gemma4_ce_d12_dual,gemma4,free,203,D,1,0,227,1
gemma4_ce_d12_dual,gemma4,free,204,A,1,0,335,1
gemma4_ce_d12_dual,gemma4,free,205,C,1,1,340,1
gemma4_ce_d12_dual,gemma4,free,206,A,1,0,477,1
gemma4_ce_d12_dual,gemma4,free,207,C,1,1,231,1
gemma4_ce_d12_dual,gemma4,free,208,D,1,1,154,1
gemma4_ce_d12_dual,gemma4,free,209,A,0,0,267,1
gemma4_ce_d12_dual,gemma4,free,210,D,1,1,128,1
gemma4_ce_d12_dual,gemma4,free,211,B,0,0,258,1
gemma4_ce_d12_dual,gemma4,free,212,C,1,0,266,1
gemma4_ce_d12_dual,gemma4,free,213,D,1,1,122,1
gemma4_ce_d12_dual,gemma4,free,214,D,1,1,170,1
gemma4_ce_d12_dual,gemma4,free,215,D,1,1,179,1
gemma4_ce_d12_dual,gemma4,free,216,D,0,0,291,1
gemma4_ce_d12_dual,gemma4,free,217,A,1,0,241,1
gemma4_ce_d12_dual,gemma4,free,218,A,1,1,297,1
gemma4_ce_d12_dual,gemma4,free,219,A,1,0,281,1
gemma4_ce_d12_dual,gemma4,free,220,C,1,0,524,1
gemma4_ce_d12_dual,gemma4,free,221,B,0,0,673,1
gemma4_ce_d12_dual,gemma4,free,222,D,1,0,567,1
gemma4_ce_d12_dual,gemma4,free,223,C,1,0,561,1
gemma4_ce_d12_dual,gemma4,free,224,D,1,1,160,1
gemma4_ce_d12_dual,gemma4,free,225,B,0,0,357,1
gemma4_ce_d12_dual,gemma4,free,226,D,1,1,155,1
gemma4_ce_d12_dual,gemma4,free,227,A,1,1,112,1
gemma4_ce_d12_dual2,gemma4,R16,0,B,1,1,490,1
gemma4_ce_d12_dual2,gemma4,R16,1,C,1,0,619,1
gemma4_ce_d12_dual2,gemma4,R16,2,D,1,0,829,1
gemma4_ce_d12_dual2,gemma4,R16,3,B,1,1,578,1
gemma4_ce_d12_dual2,gemma4,R16,4,A,1,1,482,1
gemma4_ce_d12_dual2,gemma4,R16,5,B,1,0,448,1
gemma4_ce_d12_dual2,gemma4,R16,6,A,1,1,237,1
gemma4_ce_d12_dual2,gemma4,R16,7,C,1,1,534,1
gemma4_ce_d12_dual2,gemma4,R16,8,A,1,0,386,1
gemma4_ce_d12_dual2,gemma4,R16,9,D,1,1,218,1
gemma4_ce_d12_dual2,gemma4,R16,10,C,1,0,285,1
gemma4_ce_d12_dual2,gemma4,R16,11,C,1,1,336,1
gemma4_ce_d12_dual2,gemma4,R16,12,C,1,0,518,1
gemma4_ce_d12_dual2,gemma4,R16,13,C,1,0,325,1
gemma4_ce_d12_dual2,gemma4,R16,14,A,1,0,286,1
gemma4_ce_d12_dual2,gemma4,R16,15,B,1,1,402,1
gemma4_ce_d12_dual2,gemma4,R16,16,D,1,1,309,1
gemma4_ce_d12_dual2,gemma4,R16,17,C,1,0,354,1
gemma4_ce_d12_dual2,gemma4,R16,18,D,1,0,297,1
gemma4_ce_d12_dual2,gemma4,R16,19,B,1,0,986,1
gemma4_ce_d12_dual2,gemma4,R16,20,A,1,1,351,1
gemma4_ce_d12_dual2,gemma4,R16,21,C,1,1,830,1
gemma4_ce_d12_dual2,gemma4,R16,22,B,1,0,1085,1
gemma4_ce_d12_dual2,gemma4,R16,23,A,1,0,451,1
gemma4_ce_d12_dual2,gemma4,R16,24,B,1,1,439,1
gemma4_ce_d12_dual2,gemma4,R16,25,D,1,1,387,1
gemma4_ce_d12_dual2,gemma4,R16,26,D,1,0,454,1
gemma4_ce_d12_dual2,gemma4,R16,27,A,1,1,394,1
gemma4_ce_d12_dual2,gemma4,R16,28,B,1,0,328,1
gemma4_ce_d12_dual2,gemma4,R16,29,C,0,0,745,1
gemma4_ce_d12_dual2,gemma4,R16,30,C,1,1,347,1
gemma4_ce_d12_dual2,gemma4,R16,31,A,1,1,306,1
gemma4_ce_d12_dual2,gemma4,R16,32,C,1,1,388,1
gemma4_ce_d12_dual2,gemma4,R16,33,A,1,0,388,1
gemma4_ce_d12_dual2,gemma4,R16,34,C,1,0,485,1
gemma4_ce_d12_dual2,gemma4,R16,35,A,1,0,145,1
gemma4_ce_d12_dual2,gemma4,R16,36,A,1,1,186,1
gemma4_ce_d12_dual2,gemma4,R16,37,B,1,0,77,1
gemma4_ce_d12_dual2,gemma4,R16,38,B,1,1,342,1
gemma4_ce_d12_dual2,gemma4,R16,39,B,1,0,479,1
gemma4_ce_d12_dual2,gemma4,R16,40,D,1,1,228,1
gemma4_ce_d12_dual2,gemma4,R16,41,D,1,1,292,1
gemma4_ce_d12_dual2,gemma4,R16,42,A,1,1,324,1
gemma4_ce_d12_dual2,gemma4,R16,43,A,0,0,2048,1
gemma4_ce_d12_dual2,gemma4,R16,44,C,1,1,212,1
gemma4_ce_d12_dual2,gemma4,R16,45,C,1,0,263,1
gemma4_ce_d12_dual2,gemma4,R16,46,D,1,0,259,1
gemma4_ce_d12_dual2,gemma4,R16,47,B,1,1,337,1
gemma4_ce_d12_dual2,gemma4,R16,48,A,1,0,233,1
gemma4_ce_d12_dual2,gemma4,R16,49,A,1,1,392,1
gemma4_ce_d12_dual2,gemma4,R16,50,C,1,0,209,1
gemma4_ce_d12_dual2,gemma4,R16,51,A,1,1,219,1
gemma4_ce_d12_dual2,gemma4,R16,52,A,1,1,298,1
gemma4_ce_d12_dual2,gemma4,R16,53,A,0,0,600,1
gemma4_ce_d12_dual2,gemma4,R16,54,C,1,1,367,1
gemma4_ce_d12_dual2,gemma4,R16,55,A,1,1,595,1
gemma4_ce_d12_dual2,gemma4,R16,56,C,1,0,281,1
gemma4_ce_d12_dual2,gemma4,R16,57,A,1,0,264,1
gemma4_ce_d12_dual2,gemma4,R16,58,A,1,0,335,1
gemma4_ce_d12_dual2,gemma4,R16,59,C,1,0,380,1
gemma4_ce_d12_dual2,gemma4,R16,60,D,1,1,307,1
gemma4_ce_d12_dual2,gemma4,R16,61,C,1,1,240,1
gemma4_ce_d12_dual2,gemma4,R16,62,A,1,0,655,1
gemma4_ce_d12_dual2,gemma4,R16,63,B,1,1,367,1
gemma4_ce_d12_dual2,gemma4,R16,64,B,1,1,196,1
gemma4_ce_d12_dual2,gemma4,R16,65,A,1,1,405,1
gemma4_ce_d12_dual2,gemma4,R16,66,D,1,1,414,1
gemma4_ce_d12_dual2,gemma4,R16,67,C,1,1,295,1
gemma4_ce_d12_dual2,gemma4,R16,68,B,1,0,843,1
gemma4_ce_d12_dual2,gemma4,R16,69,C,1,1,867,1
gemma4_ce_d12_dual2,gemma4,R16,70,D,1,0,415,1
gemma4_ce_d12_dual2,gemma4,R16,71,D,1,1,311,1
gemma4_ce_d12_dual2,gemma4,R16,72,D,1,0,693,1
gemma4_ce_d12_dual2,gemma4,R16,73,C,1,0,237,1
gemma4_ce_d12_dual2,gemma4,R16,74,B,1,0,222,1
gemma4_ce_d12_dual2,gemma4,R16,75,D,1,1,236,1
gemma4_ce_d12_dual2,gemma4,R16,76,C,1,0,536,1
gemma4_ce_d12_dual2,gemma4,R16,77,B,1,1,318,1
gemma4_ce_d12_dual2,gemma4,R16,78,D,1,1,239,1
gemma4_ce_d12_dual2,gemma4,R16,79,D,1,1,293,1
gemma4_ce_d12_dual2,gemma4,R16,80,A,1,1,312,1
gemma4_ce_d12_dual2,gemma4,R16,81,D,1,1,231,1
gemma4_ce_d12_dual2,gemma4,R16,82,A,1,1,240,1
gemma4_ce_d12_dual2,gemma4,R16,83,B,1,1,333,1
gemma4_ce_d12_dual2,gemma4,R16,84,B,1,0,459,1
gemma4_ce_d12_dual2,gemma4,R16,85,D,1,0,341,1
gemma4_ce_d12_dual2,gemma4,R16,86,D,1,0,219,1
gemma4_ce_d12_dual2,gemma4,R16,87,D,1,1,493,1
gemma4_ce_d12_dual2,gemma4,R16,88,C,1,1,106,1
gemma4_ce_d12_dual2,gemma4,R16,89,B,1,1,190,1
gemma4_ce_d12_dual2,gemma4,R16,90,C,0,0,114,1
gemma4_ce_d12_dual2,gemma4,R16,91,A,1,1,182,1
gemma4_ce_d12_dual2,gemma4,R16,92,A,1,1,170,1
gemma4_ce_d12_dual2,gemma4,R16,93,B,1,1,248,1
gemma4_ce_d12_dual2,gemma4,R16,94,A,1,0,220,1
gemma4_ce_d12_dual2,gemma4,R16,95,A,1,1,252,1
gemma4_ce_d12_dual2,gemma4,R16,96,B,1,0,194,1
gemma4_ce_d12_dual2,gemma4,R16,97,D,1,0,252,1
gemma4_ce_d12_dual2,gemma4,R16,98,C,1,1,175,1
gemma4_ce_d12_dual2,gemma4,R16,99,D,1,0,182,1
gemma4_ce_d12_dual2,gemma4,R16,100,B,1,0,303,1
gemma4_ce_d12_dual2,gemma4,R16,101,A,0,0,633,1
gemma4_ce_d12_dual2,gemma4,R16,102,C,1,0,314,1
gemma4_ce_d12_dual2,gemma4,R16,103,B,0,0,657,1
gemma4_ce_d12_dual2,gemma4,R16,104,B,1,0,293,1
gemma4_ce_d12_dual2,gemma4,R16,105,A,1,1,345,1
gemma4_ce_d12_dual2,gemma4,R16,106,A,1,0,243,1
gemma4_ce_d12_dual2,gemma4,R16,107,C,1,1,117,1
gemma4_ce_d12_dual2,gemma4,R16,108,C,1,1,239,1
gemma4_ce_d12_dual2,gemma4,R16,109,B,1,0,313,1
gemma4_ce_d12_dual2,gemma4,R16,110,D,1,1,243,1
gemma4_ce_d12_dual2,gemma4,R16,111,C,1,1,167,1
gemma4_ce_d12_dual2,gemma4,R16,112,C,1,0,181,1
gemma4_ce_d12_dual2,gemma4,R16,113,B,1,0,430,1
gemma4_ce_d12_dual2,gemma4,R16,114,A,1,0,405,1
gemma4_ce_d12_dual2,gemma4,R16,115,A,1,0,299,1
gemma4_ce_d12_dual2,gemma4,R16,116,A,1,0,349,1
gemma4_ce_d12_dual2,gemma4,R16,117,B,1,0,207,1
gemma4_ce_d12_dual2,gemma4,R16,118,B,1,1,374,1
gemma4_ce_d12_dual2,gemma4,R16,119,D,1,0,660,1
gemma4_ce_d12_dual2,gemma4,R16,120,C,1,0,499,1
gemma4_ce_d12_dual2,gemma4,R16,121,C,1,1,447,1
